Date,Open,High,Low,Close,Volume
2026-03-23,1162.0,1169.8,1101.6,1106.2,1880244.0
2026-03-24,1129.4,1138.5,1111.0,1120.6,1222265.0
2026-03-25,1132.2,1154.0,1130.5,1143.0,1230757.0
2026-03-27,1135.9,1154.7,1122.4,1131.4,1840045.0
2026-03-30,1117.0,1133.8,1106.9,1113.1,1729076.0
2026-04-01,1131.0,1158.3,1126.4,1137.4,1544180.0
2026-04-02,1131.0,1146.3,1093.8,1137.9,1485498.0
2026-04-06,1131.0,1156.4,1101.3,1134.0,4716546.0
2026-04-07,1124.1,1173.9,1124.1,1168.2,1729304.0
2026-04-08,1190.0,1223.1,1188.9,1213.1,1573122.0
2026-04-09,1213.3,1229.7,1194.8,1199.6,1807078.0
2026-04-10,1207.0,1223.1,1196.5,1219.2,1632332.0
2026-04-13,1205.0,1230.3,1185.5,1218.5,1075242.0
2026-04-15,1234.0,1249.5,1211.0,1221.3,1190536.0
2026-04-16,1226.0,1242.0,1219.5,1228.3,1381465.0
2026-04-17,1228.3,1284.0,1207.9,1270.0,2860655.0
2026-04-20,1274.9,1297.5,1250.0,1287.7,1852542.0
2026-04-21,1290.0,1306.2,1277.3,1288.8,1197265.0
2026-04-22,1289.0,1298.4,1272.3,1278.6,1550115.0
2026-04-23,1278.6,1279.9,1251.7,1254.5,843109.0
2026-04-24,1252.2,1273.1,1237.3,1256.0,1161639.0
2026-04-27,1257.9,1293.6,1257.6,1278.2,1150764.0
2026-04-28,1283.5,1290.5,1262.5,1265.5,858544.0
2026-04-29,1270.9,1270.9,1224.5,1228.1,1069141.0
2026-04-30,1224.0,1234.4,1201.1,1223.1,878441.0
2026-05-04,1245.0,1278.9,1234.1,1261.4,4141121.0
2026-05-05,1263.1,1283.3,1254.7,1261.2,2181399.0
2026-05-06,1272.0,1283.6,1250.0,1264.3,1985427.0
2026-05-07,1273.0,1284.4,1254.2,1258.2,992992.0
2026-05-08,1258.2,1260.0,1239.2,1248.4,995187.0
2026-05-11,1250.0,1256.0,1230.2,1232.0,699510.0
2026-05-12,1233.1,1242.8,1211.1,1214.3,1177173.0
2026-05-13,1219.0,1258.0,1216.1,1242.9,1024817.0
2026-05-14,1253.1,1258.4,1237.2,1252.8,1111090.0
2026-05-15,1255.0,1259.0,1225.7,1232.0,1171259.0
2026-05-18,1229.2,1246.3,1200.7,1231.8,923644.0
2026-05-19,1237.0,1237.7,1221.2,1226.3,634511.0
2026-05-20,1215.0,1244.0,1200.9,1223.1,1117681.0
2026-05-21,1243.0,1243.0,1194.0,1196.8,963285.0
2026-05-22,1198.6,1212.4,1192.3,1209.9,805924.0
2026-05-25,1224.4,1224.4,1209.1,1212.3,323348.0
2026-05-26,1212.3,1226.3,1205.0,1222.9,477830.0
2026-05-27,1225.0,1254.9,1211.0,1220.6,1184467.0
2026-05-29,1227.0,1230.5,1191.7,1207.2,4256869.0
2026-06-01,1219.0,1222.9,1203.1,1209.8,451079.0
2026-06-02,1199.7,1217.5,1196.7,1203.4,478492.0
2026-06-03,1213.2,1218.9,1190.0,1211.3,489001.0
2026-06-04,1210.8,1213.6,1195.0,1197.2,611274.0
2026-06-05,1199.4,1204.7,1165.4,1181.3,1034889.0
2026-06-08,1165.0,1181.9,1150.1,1156.3,610979.0
2026-06-09,1157.8,1168.4,1143.5,1149.9,745517.0
2026-06-10,1147.0,1147.6,1118.3,1121.1,1344851.0
2026-06-11,1119.0,1137.3,1109.5,1121.3,914820.0
2026-06-12,1140.0,1150.9,1128.1,1148.5,448591.0
2026-06-15,1156.6,1168.4,1142.6,1149.5,2612316.0
2026-06-16,1149.5,1152.9,1120.6,1139.8,810919.0
2026-06-17,1139.8,1142.3,1123.6,1135.8,1869441.0
2026-06-18,1136.0,1147.8,1126.4,1131.9,1279545.0
2026-06-19,1131.9,1143.0,1122.1,1137.7,1345823.0
