Date,Open,High,Low,Close,Volume
2026-04-02,8835.5,8835.5,8624.0,8758.5,254975.0
2026-04-06,8778.5,8984.5,8755.0,8942.5,313792.0
2026-04-07,8900.0,9088.0,8800.5,9049.5,376810.0
2026-04-08,9365.0,9501.0,9262.0,9366.0,474100.0
2026-04-09,9455.0,9625.0,9366.0,9517.0,539407.0
2026-04-10,9400.0,9844.0,9399.5,9813.5,738971.0
2026-04-13,9701.5,9851.0,9700.0,9816.0,363886.0
2026-04-15,9901.5,9976.0,9830.0,9865.0,551624.0
2026-04-16,9871.0,9918.5,9746.0,9825.0,479220.0
2026-04-17,9810.0,9830.0,9722.0,9773.5,264575.0
2026-04-20,9773.5,9862.5,9690.0,9803.0,349985.0
2026-04-21,9803.0,9874.0,9741.0,9793.0,291287.0
2026-04-22,9770.5,9790.5,9585.0,9602.0,301870.0
2026-04-23,9575.0,9591.0,9477.0,9550.5,444028.0
2026-04-24,9600.0,9663.0,9528.0,9576.0,190469.0
2026-04-27,9642.5,9715.0,9617.0,9662.0,147736.0
2026-04-28,9622.0,9662.5,9475.0,9495.5,256811.0
2026-04-29,9510.0,9709.5,9496.0,9543.5,261656.0
2026-04-30,9515.0,10045.0,9355.0,9994.0,1209264.0
2026-05-04,10244.0,10477.5,10067.0,10132.0,721598.0
2026-05-05,10131.0,10175.0,10016.0,10046.0,233441.0
2026-05-06,10180.0,10390.0,10141.0,10319.0,393486.0
2026-05-07,10582.0,10740.0,10324.5,10605.0,1498254.0
2026-05-08,10625.0,10785.0,10540.0,10711.5,375627.0
2026-05-11,10599.0,10650.0,10511.0,10595.5,256703.0
2026-05-12,10550.0,10684.5,10366.0,10397.0,409439.0
2026-05-13,10370.5,10455.0,10220.0,10262.0,367905.0
2026-05-14,10380.0,10517.0,10251.5,10451.0,426187.0
2026-05-15,10500.0,10540.5,10296.0,10377.5,227162.0
2026-05-18,10325.0,10326.0,10144.5,10198.5,295753.0
2026-05-19,10198.5,10285.0,10143.0,10205.0,151592.0
2026-05-20,10158.0,10483.0,10078.5,10462.5,379649.0
2026-05-21,10544.5,10735.0,10493.5,10667.0,522986.0
2026-05-22,10667.0,10753.0,10537.0,10549.5,207805.0
2026-05-25,10700.0,10770.0,10431.0,10491.0,564521.0
2026-05-26,10530.0,10641.5,10449.0,10593.0,559535.0
2026-05-27,10625.0,10834.0,10580.0,10808.5,317630.0
2026-05-29,10650.0,10750.0,10388.5,10460.0,483158.0
2026-06-01,10500.0,10619.0,10340.0,10376.0,426434.0
2026-06-02,10305.0,10433.0,10260.0,10281.0,404046.0
2026-06-03,10281.0,10415.0,10202.0,10259.0,355015.0
2026-06-04,10240.0,10452.0,10178.0,10362.0,539031.0
2026-06-05,10394.0,10446.0,10317.0,10342.0,247150.0
2026-06-08,10251.0,10305.0,10171.0,10231.0,127982.0
2026-06-09,10280.0,10344.0,10150.0,10184.0,313286.0
2026-06-10,10229.0,10293.0,10124.0,10144.0,293698.0
2026-06-11,10127.0,10255.0,10081.0,10114.0,191419.0
2026-06-12,10226.0,10250.0,9922.0,10063.0,386190.0
2026-06-15,10164.0,10178.0,9930.0,9943.0,400018.0
2026-06-16,9992.0,9993.0,9902.0,9939.0,203949.0
2026-06-17,9980.0,10074.0,9932.0,10042.0,302387.0
2026-06-18,10049.0,10100.0,10001.0,10077.0,219879.0
2026-06-19,10134.0,10134.0,9936.0,10066.0,739358.0
2026-06-22,10116.0,10268.0,10088.0,10191.0,834191.0
2026-06-23,10249.0,10259.0,9949.0,10025.0,551711.0
2026-06-24,9838.0,9910.0,9732.0,9750.0,426013.0
2026-06-25,9775.0,9930.0,9769.0,9843.0,352943.0
2026-06-29,9874.0,9893.0,9605.0,9630.0,515976.0
2026-06-30,9665.0,9750.0,9501.0,9716.0,430959.0
2026-07-01,9762.0,9900.0,9762.0,9842.0,200437.0
