Date,Open,High,Low,Close,Volume
2026-04-23,56608.95,56868.7,56217.15,56305.0,336307548.0
2026-04-24,56170.2,56460.5,55750.4,56089.75,241210038.0
2026-04-27,56162.6,56474.95,55911.1,56264.3,235494222.0
2026-04-28,55862.5,56138.05,55263.75,55400.35,292572868.0
2026-04-29,55634.5,56178.75,55290.5,55403.6,313099005.0
2026-04-30,54880.65,55111.6,54440.25,54863.35,299008947.0
2026-05-04,54937.9,55602.3,54723.5,54878.5,282611679.0
2026-05-05,54691.3,54888.55,54221.65,54547.05,379764576.0
2026-05-06,55113.4,56078.8,54587.2,55981.05,653257428.0
2026-05-07,56114.0,56334.15,55783.2,56047.4,463458813.0
2026-05-08,55783.95,55797.7,55062.5,55310.55,429519591.0
2026-05-11,54832.45,55002.45,54360.7,54439.9,486830100.0
2026-05-12,54178.4,54365.45,53457.5,53555.2,364373903.0
2026-05-13,53600.4,54103.9,53194.25,53456.15,305888706.0
2026-05-14,53639.5,54393.75,53191.6,54128.95,311812842.0
2026-05-15,54207.75,54325.45,53628.3,53710.35,315128143.0
2026-05-18,53282.15,53667.55,52783.45,53537.0,311842492.0
2026-05-19,53553.75,53770.65,53337.05,53409.15,267772359.0
2026-05-20,53015.7,53640.9,52836.1,53562.2,221449458.0
2026-05-21,53963.1,54109.15,53156.15,53439.4,285518874.0
2026-05-22,53483.85,54213.05,53483.55,54055.35,229338156.0
2026-05-25,54610.55,55405.2,54590.7,55293.65,262419167.0
2026-05-26,55311.8,55536.8,54979.75,55092.9,321273666.0
2026-05-27,54992.95,55221.7,54738.6,54853.85,268052806.0
2026-05-29,54748.3,55184.45,54116.15,54239.2,1042592835.0
2026-06-01,54403.85,54582.75,53470.0,53643.1,322916279.0
2026-06-02,53265.1,53933.55,53121.85,53714.65,406403053.0
2026-06-03,53541.1,54299.35,53027.15,54185.95,339085249.0
2026-06-04,53918.85,54461.0,53829.4,54307.85,273684619.0
2026-06-05,54405.2,54865.5,54140.6,54496.25,368963233.0
2026-06-08,53853.45,54455.2,53843.3,54063.75,299385492.0
2026-06-09,54265.0,55318.35,54242.3,55194.5,409677431.0
2026-06-10,55110.5,55555.85,55026.15,55100.3,343154351.0
2026-06-11,54779.65,55600.15,54753.15,55176.75,339375955.0
2026-06-12,55934.1,56867.1,55726.55,56814.8,337387698.0
2026-06-15,57679.65,57804.5,57119.2,57198.8,350698837.0
2026-06-16,57320.1,57399.7,57076.25,57297.15,375449405.0
2026-06-17,57434.05,57646.15,57222.4,57585.05,583416456.0
2026-06-18,57596.45,58021.25,57583.2,57963.8,409619907.0
2026-06-19,57754.95,57804.9,57464.55,57685.75,285767830.0
2026-06-22,57906.9,58009.1,57720.1,57935.6,293508621.0
2026-06-23,57886.75,57970.9,57078.45,57183.75,267194713.0
2026-06-24,57074.9,58256.35,57074.9,58150.35,283234744.0
2026-06-25,58493.85,58706.05,58109.85,58177.05,296548901.0
2026-06-29,58191.45,58318.05,57637.25,57727.35,529807813.0
2026-06-30,58011.95,58011.95,57456.65,57542.9,398655816.0
2026-07-01,57573.35,58134.15,57487.85,58033.05,260449994.0
2026-07-02,58134.5,58396.1,57884.6,58031.65,273279890.0
2026-07-03,58343.25,58343.25,57799.05,57938.5,326266951.0
