Date,Open,High,Low,Close,Volume
2026-04-21,4172.0,4208.8,4114.0,4135.7,230855.0
2026-04-22,4138.9,4140.6,4071.2,4084.6,413095.0
2026-04-23,4068.6,4174.0,4065.1,4147.2,492873.0
2026-04-24,4151.0,4158.0,4097.4,4117.2,282947.0
2026-04-27,4125.0,4244.0,4118.6,4219.8,353785.0
2026-04-28,4219.8,4250.4,4172.8,4182.9,322631.0
2026-04-29,4220.0,4281.4,4200.0,4231.5,222082.0
2026-04-30,4231.7,4234.7,4146.1,4185.1,278059.0
2026-05-04,4223.2,4280.0,4213.0,4251.8,245394.0
2026-05-05,4251.8,4300.0,4236.4,4275.1,162268.0
2026-05-06,4299.9,4436.8,4274.0,4358.3,322957.0
2026-05-07,4360.0,4405.7,4346.5,4362.7,190314.0
2026-05-08,4350.0,4398.4,4336.7,4380.8,116850.0
2026-05-11,4406.3,4555.1,4337.9,4517.1,567958.0
2026-05-12,4509.5,4509.5,4373.0,4381.9,273700.0
2026-05-13,4355.8,4409.9,4264.0,4295.8,316867.0
2026-05-14,4348.2,4420.7,4318.0,4403.9,243561.0
2026-05-15,4425.0,4450.4,4380.3,4405.7,303882.0
2026-05-18,4357.0,4429.9,4306.0,4393.7,329331.0
2026-05-19,4392.0,4500.0,4358.0,4460.1,314462.0
2026-05-20,4440.1,4520.9,4400.0,4429.2,331283.0
2026-05-21,4517.7,4517.7,4444.2,4469.2,245755.0
2026-05-22,4474.3,4535.0,4440.7,4486.2,205928.0
2026-05-25,4525.0,4712.9,4510.0,4572.6,1007365.0
2026-05-26,4572.3,4595.2,4413.0,4452.1,506176.0
2026-05-27,4468.0,4552.9,4434.1,4537.8,217334.0
2026-05-29,4554.8,4575.0,4356.1,4410.8,3002937.0
2026-06-01,4438.1,4444.0,4325.3,4350.4,694048.0
2026-06-02,4280.0,4338.4,4240.3,4317.9,644323.0
2026-06-03,4317.9,4389.9,4284.1,4368.5,405210.0
2026-06-04,4389.0,4425.0,4328.1,4339.9,595200.0
2026-06-05,4350.0,4453.5,4323.0,4420.9,425216.0
2026-06-08,4350.0,4520.0,4350.0,4410.4,389687.0
2026-06-09,4442.8,4497.3,4413.0,4472.9,221954.0
2026-06-10,4490.0,4560.1,4452.2,4463.7,349028.0
2026-06-11,4471.6,4611.5,4431.1,4572.2,830928.0
2026-06-12,4619.5,4666.0,4557.9,4571.2,426095.0
2026-06-15,4600.0,4600.0,4497.5,4504.0,573684.0
2026-06-16,4529.0,4536.1,4440.0,4466.7,270242.0
2026-06-17,4475.0,4496.4,4414.8,4442.8,304463.0
2026-06-18,4450.0,4496.4,4419.0,4445.5,318188.0
2026-06-19,4417.7,4486.9,4415.0,4429.8,736331.0
2026-06-22,4454.2,4477.4,4377.0,4457.0,704691.0
2026-06-23,4492.5,4566.8,4460.1,4514.1,518244.0
2026-06-24,4503.9,4545.0,4471.5,4504.4,263526.0
2026-06-25,4477.3,4549.8,4472.4,4516.2,203323.0
2026-06-29,4516.2,4742.9,4506.1,4657.6,2069992.0
2026-06-30,4668.9,4679.7,4580.0,4620.1,466117.0
2026-07-01,4646.9,4679.6,4574.3,4640.8,200344.0
2026-07-02,4672.0,4675.0,4620.8,4661.4,227461.0
2026-07-03,4680.0,4783.0,4680.0,4768.3,345920.0
2026-07-06,4770.1,4826.7,4743.1,4822.7,271017.0
2026-07-07,4854.8,4878.9,4818.5,4856.7,536006.0
2026-07-08,4850.0,4948.0,4825.1,4866.4,1025007.0
2026-07-09,4852.0,4937.4,4847.0,4898.2,460740.0
2026-07-10,4866.0,4910.0,4778.8,4901.5,963130.0
2026-07-13,4898.7,4973.0,4861.5,4951.1,763977.0
2026-07-14,4940.0,5010.0,4916.4,4973.5,794164.0
2026-07-15,4975.0,5033.4,4918.1,5017.8,778853.0
2026-07-16,5025.3,5085.8,4812.2,4987.6,5061339.0
