Date,Open,High,Low,Close,Volume
2026-04-16,1098.0,1105.1,1081.7,1102.6,1439626.0
2026-04-17,1098.4,1126.4,1091.1,1113.2,1287668.0
2026-04-20,1113.2,1129.5,1106.7,1120.4,1132404.0
2026-04-21,1125.0,1145.6,1120.5,1142.0,1072221.0
2026-04-22,1144.0,1194.9,1139.8,1178.6,4284220.0
2026-04-23,1178.0,1188.9,1160.1,1184.4,1581113.0
2026-04-24,1185.0,1197.0,1162.0,1174.0,1235448.0
2026-04-27,1168.0,1183.9,1155.0,1160.5,1019797.0
2026-04-28,1150.2,1159.8,1144.0,1147.7,1646292.0
2026-04-29,1147.7,1171.2,1147.7,1168.0,1346355.0
2026-04-30,1170.0,1170.0,1139.4,1144.6,1433160.0
2026-05-04,1149.7,1174.4,1149.7,1160.4,1313831.0
2026-05-05,1161.2,1166.8,1149.0,1153.5,1065572.0
2026-05-06,1160.0,1166.9,1138.9,1152.2,1566762.0
2026-05-07,1152.2,1162.2,1135.6,1151.7,1465163.0
2026-05-08,1155.0,1194.0,1155.0,1176.2,3672201.0
2026-05-11,1202.2,1279.4,1200.0,1271.0,19203071.0
2026-05-12,1269.7,1282.7,1250.4,1253.0,3357918.0
2026-05-13,1249.1,1277.9,1233.0,1235.0,2412317.0
2026-05-14,1241.0,1250.0,1224.3,1228.3,1390903.0
2026-05-15,1228.8,1255.1,1225.8,1234.0,2755516.0
2026-05-18,1230.7,1233.4,1215.1,1231.0,1494098.0
2026-05-19,1231.0,1236.6,1206.4,1210.9,2163846.0
2026-05-20,1207.1,1216.6,1194.2,1208.7,1718132.0
2026-05-21,1211.2,1217.4,1192.0,1194.9,1443629.0
2026-05-22,1198.0,1204.0,1189.1,1191.8,1808205.0
2026-05-25,1191.0,1198.6,1181.5,1187.2,1811755.0
2026-05-26,1191.7,1200.2,1174.5,1187.6,1766780.0
2026-05-27,1190.0,1208.0,1184.7,1204.6,1608027.0
2026-05-29,1204.6,1211.0,1168.4,1178.4,9836874.0
2026-06-01,1178.4,1182.5,1140.4,1143.3,2075188.0
2026-06-02,1126.5,1164.1,1124.2,1154.7,2873292.0
2026-06-03,1160.0,1163.9,1140.5,1144.0,1872463.0
2026-06-04,1135.0,1163.4,1135.0,1149.3,1711734.0
2026-06-05,1149.8,1156.0,1129.0,1130.9,998276.0
2026-06-08,1115.0,1124.6,1103.3,1107.0,762825.0
2026-06-09,1117.0,1117.0,1093.6,1106.5,757420.0
2026-06-10,1103.9,1134.3,1101.0,1108.0,2202915.0
2026-06-11,1108.0,1119.0,1105.0,1108.6,737748.0
2026-06-12,1120.8,1120.8,1096.7,1100.7,1455068.0
2026-06-15,1109.7,1117.0,1097.5,1100.4,1264668.0
2026-06-16,1111.2,1135.8,1107.6,1130.9,2602426.0
2026-06-17,1126.0,1134.2,1117.9,1124.5,931423.0
2026-06-18,1124.6,1132.0,1106.1,1111.4,871582.0
2026-06-19,1105.0,1118.5,1103.2,1111.5,1309050.0
2026-06-22,1111.5,1117.5,1105.2,1112.9,889468.0
2026-06-23,1118.0,1126.7,1101.1,1103.8,1416080.0
2026-06-24,1105.0,1109.1,1092.0,1098.1,1405228.0
2026-06-25,1104.9,1135.3,1099.8,1131.3,2959240.0
2026-06-29,1142.6,1142.7,1102.0,1112.8,1632263.0
2026-06-30,1089.0,1097.7,1065.1,1075.6,5430865.0
2026-07-01,1078.9,1094.0,1072.1,1090.9,2201765.0
2026-07-02,1099.9,1115.0,1085.1,1107.2,2315853.0
2026-07-03,1115.3,1124.7,1096.3,1116.7,1546610.0
2026-07-06,1115.1,1122.4,1110.5,1117.9,942307.0
2026-07-07,1111.2,1130.0,1108.3,1125.0,1423870.0
2026-07-08,1112.9,1120.3,1084.3,1089.8,1518093.0
2026-07-09,1098.8,1114.2,1091.7,1106.7,1017956.0
2026-07-10,1105.0,1117.7,1105.0,1111.9,1189725.0
2026-07-13,1105.6,1106.6,1092.1,1098.6,1072732.0
