Date,Open,High,Low,Close,Volume
2026-04-07,2167.7,2198.7,2145.0,2186.2,1793007.0
2026-04-08,2284.5,2336.9,2245.2,2282.4,2914767.0
2026-04-09,2275.0,2289.6,2252.0,2269.6,1980060.0
2026-04-10,2267.7,2376.9,2267.7,2360.7,3018178.0
2026-04-13,2279.9,2362.5,2262.0,2352.4,1734562.0
2026-04-15,2400.5,2426.0,2381.0,2423.1,1182431.0
2026-04-16,2435.0,2446.6,2411.6,2440.3,1496210.0
2026-04-17,2425.0,2486.1,2417.5,2464.0,1286575.0
2026-04-20,2470.0,2523.8,2456.5,2516.8,1203157.0
2026-04-21,2516.3,2582.0,2513.7,2543.6,1681872.0
2026-04-22,2500.0,2572.0,2500.0,2562.9,1126584.0
2026-04-23,2530.0,2541.7,2510.0,2521.4,1378614.0
2026-04-24,2521.4,2538.9,2470.7,2485.1,436871.0
2026-04-27,2503.0,2519.8,2475.5,2485.2,452134.0
2026-04-28,2475.0,2499.0,2456.1,2462.6,556571.0
2026-04-29,2469.9,2477.9,2438.6,2447.3,603585.0
2026-04-30,2426.7,2455.9,2385.5,2444.5,823684.0
2026-05-04,2460.0,2507.0,2442.3,2448.1,581159.0
2026-05-05,2430.0,2454.9,2415.0,2430.0,327682.0
2026-05-06,2460.0,2529.0,2440.4,2519.0,1395987.0
2026-05-07,2534.6,2555.8,2511.3,2530.6,1053513.0
2026-05-08,2540.0,2607.4,2515.4,2599.9,2327900.0
2026-05-11,2578.9,2607.9,2555.0,2566.1,1271257.0
2026-05-12,2546.2,2555.7,2500.0,2505.5,628802.0
2026-05-13,2554.0,2642.4,2554.0,2617.6,3515018.0
2026-05-14,2620.0,2665.7,2610.0,2622.2,1040916.0
2026-05-15,2622.2,2640.0,2592.8,2605.6,796240.0
2026-05-18,2580.1,2619.4,2556.0,2614.0,898479.0
2026-05-19,2629.0,2646.0,2595.1,2600.7,688639.0
2026-05-20,2562.0,2614.0,2562.0,2598.6,586190.0
2026-05-21,2625.0,2648.3,2590.8,2598.8,1031843.0
2026-05-22,2606.1,2664.7,2600.2,2639.8,1556434.0
2026-05-25,2672.0,2684.1,2653.2,2657.8,815621.0
2026-05-26,2650.0,2664.3,2635.9,2647.0,486267.0
2026-05-27,2644.8,2689.6,2642.0,2671.9,858457.0
2026-05-29,2676.1,2748.2,2631.6,2671.6,5062328.0
2026-06-01,2732.6,2778.8,2626.7,2632.4,2224344.0
2026-06-02,2626.1,2672.1,2607.9,2660.7,1026319.0
2026-06-03,2652.1,2676.0,2624.7,2662.4,958774.0
2026-06-04,2663.9,2698.8,2644.9,2661.6,1840743.0
2026-06-05,2666.0,2699.8,2665.0,2686.7,1615011.0
2026-06-08,2643.3,2675.0,2630.1,2659.2,1262904.0
2026-06-09,2666.2,2719.0,2661.5,2708.1,1416560.0
2026-06-10,2711.1,2744.0,2700.0,2715.1,1395772.0
2026-06-11,2693.9,2706.7,2671.0,2690.9,771558.0
2026-06-12,2725.7,2753.0,2709.4,2747.4,1078025.0
2026-06-15,2820.3,2832.7,2730.0,2739.3,2752021.0
2026-06-16,2741.0,2771.0,2735.0,2748.1,962931.0
2026-06-17,2764.0,2768.9,2732.5,2738.0,557209.0
2026-06-18,2745.0,2765.0,2728.2,2755.0,600888.0
2026-06-19,2752.9,2752.9,2718.8,2732.9,838991.0
2026-06-22,2742.7,2756.5,2670.0,2674.0,1033475.0
2026-06-23,2669.0,2695.4,2650.1,2661.2,1182151.0
2026-06-24,2662.0,2687.6,2653.6,2667.5,1264476.0
2026-06-25,2690.0,2690.7,2637.1,2645.2,2050810.0
2026-06-29,2631.3,2687.8,2630.0,2656.9,4752587.0
2026-06-30,2658.0,2672.1,2630.3,2635.7,1821479.0
2026-07-01,2648.0,2723.0,2624.0,2716.4,1097512.0
2026-07-02,2720.0,2759.9,2711.0,2744.5,1629567.0
2026-07-03,2744.0,2762.4,2730.0,2737.8,472124.0
