Date,Open,High,Low,Close,Volume
17-07-2026 09:15:00,3075.30,3099.00,3065.40,3097.80,33066
17-07-2026 09:20:00,3097.20,3097.80,3089.30,3094.70,6255
17-07-2026 09:25:00,3095.00,3103.60,3094.40,3101.70,14631
17-07-2026 09:30:00,3100.50,3103.40,3089.40,3090.00,8303
17-07-2026 09:35:00,3089.50,3090.00,3084.00,3088.50,4574
17-07-2026 09:40:00,3088.40,3088.80,3080.20,3083.40,3773
17-07-2026 09:45:00,3084.20,3092.20,3084.20,3089.20,4425
17-07-2026 09:50:00,3088.70,3090.00,3083.40,3086.20,3729
17-07-2026 09:55:00,3085.60,3086.20,3079.70,3081.90,4588
17-07-2026 10:00:00,3082.70,3083.00,3074.50,3078.30,3789
17-07-2026 10:05:00,3078.60,3079.20,3076.30,3076.40,2830
17-07-2026 10:10:00,3076.50,3079.00,3072.70,3077.40,4403
17-07-2026 10:15:00,3078.00,3083.50,3076.60,3081.70,1753
17-07-2026 10:20:00,3081.80,3085.00,3079.50,3083.30,1269
17-07-2026 10:25:00,3084.20,3085.50,3078.00,3080.70,2455
17-07-2026 10:30:00,3080.80,3085.10,3078.20,3084.80,3429
17-07-2026 10:35:00,3085.10,3085.30,3080.00,3082.50,2054
17-07-2026 10:40:00,3081.90,3085.50,3078.40,3079.50,4383
17-07-2026 10:45:00,3079.70,3079.90,3075.00,3075.20,2648
17-07-2026 10:50:00,3075.10,3075.20,3071.30,3071.70,2005
17-07-2026 10:55:00,3072.00,3076.00,3070.60,3074.80,2294
17-07-2026 11:00:00,3074.90,3075.30,3071.30,3074.90,3371
17-07-2026 11:05:00,3074.20,3075.80,3068.00,3070.20,4883
17-07-2026 11:10:00,3070.30,3075.50,3066.00,3072.40,5628
17-07-2026 11:15:00,3072.70,3073.10,3071.40,3072.30,1391
17-07-2026 11:20:00,3072.60,3072.60,3070.00,3071.00,1686
17-07-2026 11:25:00,3071.30,3071.30,3066.50,3070.10,4289
17-07-2026 11:30:00,3070.00,3071.00,3069.00,3070.90,2992
17-07-2026 11:35:00,3070.80,3071.10,3067.60,3069.80,1265
17-07-2026 11:40:00,3070.20,3071.30,3069.00,3071.10,1660
17-07-2026 11:45:00,3071.20,3071.90,3068.80,3068.80,2042
17-07-2026 11:50:00,3068.90,3073.80,3068.50,3072.50,1794
17-07-2026 11:55:00,3072.70,3084.10,3072.10,3083.40,7584
17-07-2026 12:00:00,3083.10,3084.00,3080.90,3082.60,2002
17-07-2026 12:05:00,3082.50,3088.50,3081.60,3087.00,5582
17-07-2026 12:10:00,3086.20,3087.70,3082.80,3083.30,3009
17-07-2026 12:15:00,3083.80,3084.70,3080.00,3081.40,5413
17-07-2026 12:20:00,3081.50,3082.60,3080.90,3081.10,1261
17-07-2026 12:25:00,3080.90,3081.80,3079.40,3080.80,13880
17-07-2026 12:30:00,3080.50,3083.60,3079.50,3082.70,13094
17-07-2026 12:35:00,3082.30,3083.20,3082.20,3083.20,1523
17-07-2026 12:40:00,3083.10,3083.30,3078.60,3080.30,1995
17-07-2026 12:45:00,3080.40,3083.70,3080.30,3080.60,1111
17-07-2026 12:50:00,3080.50,3080.90,3079.50,3080.00,2868
17-07-2026 12:55:00,3079.80,3081.60,3079.50,3080.00,21052
17-07-2026 13:00:00,3080.80,3083.40,3080.80,3083.00,2287
17-07-2026 13:05:00,3082.80,3083.80,3082.70,3083.60,915
17-07-2026 13:10:00,3083.30,3083.70,3082.30,3083.70,1575
17-07-2026 13:15:00,3083.40,3083.70,3082.10,3083.10,1428
17-07-2026 13:20:00,3083.60,3084.90,3082.00,3084.20,1362
17-07-2026 13:25:00,3083.90,3085.50,3083.90,3084.50,1018
17-07-2026 13:30:00,3084.30,3085.60,3083.40,3084.50,995
17-07-2026 13:35:00,3084.70,3085.00,3084.50,3085.00,1703
17-07-2026 13:40:00,3084.90,3085.00,3083.30,3084.20,4704
17-07-2026 13:45:00,3084.70,3088.20,3083.20,3085.50,3193
17-07-2026 13:50:00,3084.70,3085.70,3078.80,3080.00,3499
17-07-2026 13:55:00,3079.90,3084.90,3079.90,3084.40,1116
17-07-2026 14:00:00,3084.20,3084.80,3081.00,3084.50,1144
17-07-2026 14:05:00,3084.70,3085.00,3083.30,3085.00,1137
17-07-2026 14:10:00,3084.90,3090.90,3084.70,3090.80,3459
17-07-2026 14:15:00,3089.60,3105.70,3089.60,3099.60,10430
17-07-2026 14:20:00,3099.00,3099.60,3095.60,3096.90,3615
17-07-2026 14:25:00,3096.80,3100.00,3096.00,3098.20,1004
17-07-2026 14:30:00,3098.40,3100.70,3096.90,3098.70,2856
17-07-2026 14:35:00,3099.80,3099.80,3096.30,3099.00,1353
17-07-2026 14:40:00,3098.10,3103.90,3097.70,3103.70,1677
17-07-2026 14:45:00,3103.90,3104.70,3101.00,3104.50,3383
17-07-2026 14:50:00,3104.30,3106.20,3103.00,3106.10,3672
17-07-2026 14:55:00,3105.90,3106.40,3102.10,3103.90,6719
17-07-2026 15:00:00,3103.40,3112.50,3102.00,3110.70,92079
17-07-2026 15:05:00,3110.00,3112.00,3102.30,3104.50,29909
